# bjd	phase	raw_flux	raw_err	corr_flux	corr_err	dtr_flux	dtr_err
56402.70835036	0.06816302	0.952572	0.000175	1.017909	0.000196	0.957843	0.000176
56402.72878458	0.07755836	0.984935	0.000177	1.054248	0.000198	0.990390	0.000178
56402.74921890	0.08695374	0.992543	0.000178	1.062736	0.000199	0.998044	0.000179
56402.76965302	0.09634904	0.988770	0.000177	1.058471	0.000199	0.994255	0.000178
56402.79008725	0.10574438	0.991705	0.000178	1.061812	0.000199	0.997211	0.000179
56402.81052157	0.11513977	0.992326	0.000178	1.062536	0.000199	0.997841	0.000179
56402.83095569	0.12453506	0.990886	0.000177	1.060903	0.000199	0.996398	0.000178
56402.85139001	0.13393045	0.994025	0.000178	1.064440	0.000199	0.999559	0.000179
56402.87182413	0.14332575	0.993362	0.000178	1.063648	0.000199	0.998897	0.000179
56402.89225835	0.15272109	0.995844	0.000178	1.066488	0.000199	1.001398	0.000179
56402.91269267	0.16211647	0.996855	0.000178	1.067593	0.000199	1.002420	0.000179
56402.93312680	0.17151177	0.999079	0.000178	1.070081	0.000199	1.004661	0.000179
56402.95356102	0.18090711	0.999420	0.000178	1.070448	0.000199	1.005009	0.000179
56402.97399534	0.19030250	1.000863	0.000178	1.072085	0.000200	1.006465	0.000179
56402.99442956	0.19969784	1.002710	0.000178	1.074170	0.000200	1.008327	0.000179
56403.01486379	0.20909318	1.000890	0.000178	1.072138	0.000200	1.006502	0.000179
56403.03529801	0.21848853	1.005841	0.000178	1.077696	0.000200	1.011485	0.000179
56403.05573223	0.22788387	1.003449	0.000178	1.075048	0.000200	1.009085	0.000179
56403.07616646	0.23727921	1.004030	0.000178	1.075633	0.000200	1.009674	0.000179
56403.09660068	0.24667455	1.009022	0.000179	1.081241	0.000200	1.014699	0.000180
56403.11703491	0.25606990	1.003179	0.000178	1.074754	0.000200	1.008828	0.000179
56403.13746923	0.26546528	1.009392	0.000179	1.081669	0.000200	1.015081	0.000180
56403.15790335	0.27486058	1.007296	0.000179	1.079326	0.000200	1.012978	0.000180
56403.17833768	0.28425597	1.005161	0.000178	1.076937	0.000200	1.010836	0.000179
56403.19877190	0.29365131	1.009807	0.000179	1.082126	0.000200	1.015513	0.000180
56403.21920603	0.30304661	1.002233	0.000178	1.073661	0.000200	1.007901	0.000179
56403.23964035	0.31244200	1.006080	0.000178	1.077934	0.000200	1.011775	0.000179
56403.26007458	0.32183734	1.006410	0.000178	1.078319	0.000200	1.012112	0.000179
56403.28050871	0.33123264	1.000583	0.000178	1.071802	0.000200	1.006257	0.000179
56403.30094303	0.34062803	1.007160	0.000179	1.079166	0.000200	1.012876	0.000180
56403.32137726	0.35002337	1.001086	0.000178	1.072369	0.000200	1.006772	0.000179
56403.34181138	0.35941867	1.001441	0.000178	1.072800	0.000200	1.007134	0.000179
56403.36224571	0.36881406	1.005109	0.000178	1.076850	0.000200	1.010828	0.000179
56403.38267994	0.37820940	0.996096	0.000178	1.066782	0.000199	1.001768	0.000179
56403.40311416	0.38760474	1.002591	0.000178	1.074052	0.000200	1.008306	0.000179
56403.42354839	0.39700009	0.999320	0.000178	1.070317	0.000199	1.005021	0.000179
56403.44398262	0.40639543	0.995695	0.000178	1.066326	0.000199	1.001380	0.000179
56403.46441685	0.41579078	1.004061	0.000178	1.075682	0.000200	1.009799	0.000179
56403.48485107	0.42518612	0.993554	0.000178	1.063930	0.000199	0.999237	0.000179
56403.50528530	0.43458146	0.994653	0.000178	1.065150	0.000199	1.000346	0.000179
56403.52571953	0.44397681	0.987069	0.000177	1.056622	0.000199	0.992724	0.000178
56403.54615376	0.45337216	0.971448	0.000176	1.039082	0.000197	0.977019	0.000177
56403.56658809	0.46276755	0.970442	0.000176	1.037991	0.000197	0.976011	0.000177
56403.58702221	0.47216284	0.952232	0.000175	1.017524	0.000196	0.957701	0.000176
56403.60745644	0.48155819	0.949277	0.000175	1.014278	0.000196	0.954734	0.000176
56403.62789077	0.49095358	0.945761	0.000175	1.010298	0.000196	0.951203	0.000176
56403.64832500	-0.49965108	0.937317	0.000174	1.000816	0.000195	0.942715	0.000175
56403.66875913	-0.49025578	0.949222	0.000175	1.014182	0.000196	0.954693	0.000176
56403.68919346	-0.48086039	0.950281	0.000175	1.015353	0.000196	0.955762	0.000176
56403.70962769	-0.47146504	0.962125	0.000176	1.028612	0.000197	0.967680	0.000177
56403.73006182	-0.46206974	0.977157	0.000177	1.045500	0.000198	0.982803	0.000178
56403.75049615	-0.45267435	0.981273	0.000177	1.050087	0.000198	0.986948	0.000178
56403.77093038	-0.44327901	0.997371	0.000178	1.068150	0.000199	1.003144	0.000179
56403.79136471	-0.43388361	1.002113	0.000178	1.073485	0.000200	1.007918	0.000179
56403.81179884	-0.42448832	1.005827	0.000178	1.077588	0.000200	1.011659	0.000179
56403.83223308	-0.41509297	1.008747	0.000179	1.080924	0.000200	1.014601	0.000180
56403.85266741	-0.40569757	1.004955	0.000178	1.076702	0.000200	1.010792	0.000179
56403.87310154	-0.39630228	1.009175	0.000179	1.081325	0.000200	1.015041	0.000180
56403.89353577	-0.38690693	1.007414	0.000179	1.079421	0.000200	1.013275	0.000180
56403.91397010	-0.37751154	1.009282	0.000179	1.081521	0.000200	1.015159	0.000180
56403.93440423	-0.36811624	1.009826	0.000179	1.082075	0.000200	1.015711	0.000180
56403.95483857	-0.35872084	1.011071	0.000179	1.083505	0.000200	1.016968	0.000180
56403.97527280	-0.34932550	1.010458	0.000179	1.082823	0.000200	1.016356	0.000180
56403.99570693	-0.33993020	1.008996	0.000179	1.081164	0.000200	1.014891	0.000180
56404.01614126	-0.33053481	1.011885	0.000179	1.084422	0.000200	1.017802	0.000180
56404.03657550	-0.32113946	1.008801	0.000179	1.080926	0.000200	1.014704	0.000180
56404.05700963	-0.31174416	1.013533	0.000179	1.086238	0.000200	1.019469	0.000180
56404.07744397	-0.30234876	1.011926	0.000179	1.084442	0.000200	1.017858	0.000180
56404.09787820	-0.29295342	1.011559	0.000179	1.084000	0.000200	1.017494	0.000180
56404.11831233	-0.28355812	1.016280	0.000179	1.089336	0.000201	1.022247	0.000180
56404.13874667	-0.27416272	1.009212	0.000179	1.081383	0.000200	1.015143	0.000180
56404.15918090	-0.26476738	1.014784	0.000179	1.087668	0.000201	1.020752	0.000180
56404.17961514	-0.25537203	1.013036	0.000179	1.085681	0.000200	1.018999	0.000180
56404.20004937	-0.24597668	1.008557	0.000179	1.080637	0.000200	1.014499	0.000180
56404.22048361	-0.23658133	1.015422	0.000179	1.088363	0.000201	1.021409	0.000180
56404.24091784	-0.22718599	1.007018	0.000179	1.078908	0.000200	1.012960	0.000180
56404.26135208	-0.21779064	1.011019	0.000179	1.083381	0.000200	1.016990	0.000180
56404.28178631	-0.20839529	1.010106	0.000179	1.082384	0.000200	1.016077	0.000180
56404.30222055	-0.19899994	1.002681	0.000178	1.074083	0.000200	1.008613	0.000179
56404.32265478	-0.18960460	1.011277	0.000179	1.083711	0.000200	1.017264	0.000180
56404.34308912	-0.18020920	1.002296	0.000178	1.073643	0.000200	1.008235	0.000179
56404.36352336	-0.17081385	1.002822	0.000178	1.074171	0.000200	1.008769	0.000179
56404.38395749	-0.16141855	1.006245	0.000178	1.078027	0.000200	1.012217	0.000179
56404.40439183	-0.15202316	0.995905	0.000178	1.066448	0.000199	1.001821	0.000179
56404.42482607	-0.14262781	1.002664	0.000178	1.074030	0.000200	1.008625	0.000179
56404.44526020	-0.13323251	0.996641	0.000178	1.067269	0.000199	1.002571	0.000179
56404.46569454	-0.12383711	0.994110	0.000178	1.064441	0.000199	1.000030	0.000179
56404.48612878	-0.11444176	1.000756	0.000178	1.071844	0.000199	1.006720	0.000179
56404.50656292	-0.10504646	0.989611	0.000177	1.059377	0.000199	0.995514	0.000178
56404.52699725	-0.09565107	0.994817	0.000178	1.065220	0.000199	1.000756	0.000179
56404.54743149	-0.08625572	0.994641	0.000178	1.065013	0.000199	1.000583	0.000179
56404.56786583	-0.07686032	0.981447	0.000177	1.050230	0.000198	0.987316	0.000178
56404.58829997	-0.06746502	0.944731	0.000175	1.009012	0.000196	0.950384	0.000176
56404.60873421	-0.05806967	0.864933	0.000170	0.919592	0.000190	0.870113	0.000171
56404.62916855	-0.04867427	0.770930	0.000163	0.814158	0.000183	0.775551	0.000164
56404.64960269	-0.03927897	0.667345	0.000156	0.697956	0.000175	0.671348	0.000157
56404.67003693	-0.02988362	0.554253	0.000148	0.571220	0.000166	0.557581	0.000149
56404.69047127	-0.02048822	0.460289	0.000141	0.465827	0.000158	0.463055	0.000142
56404.71090540	-0.01109292	0.392909	0.000136	0.390216	0.000152	0.395272	0.000137
56404.73133974	-0.00169753	0.361642	0.000133	0.355192	0.000149	0.363819	0.000134
56404.75177398	0.00769782	0.382635	0.000135	0.378696	0.000151	0.384940	0.000136
56404.77220813	0.01709313	0.443755	0.000140	0.447253	0.000157	0.446430	0.000141
56404.79264247	0.02648853	0.535754	0.000147	0.550427	0.000165	0.538987	0.000148
56404.81307671	0.03588388	0.644202	0.000155	0.672028	0.000173	0.648092	0.000156
56404.83351085	0.04527918	0.746659	0.000162	0.786944	0.000181	0.751172	0.000163
56404.85394519	0.05467457	0.851109	0.000169	0.904049	0.000189	0.856257	0.000170
56404.87437943	0.06406992	0.925822	0.000173	0.987813	0.000194	0.931426	0.000175
56404.89481357	0.07346523	0.975662	0.000176	1.043694	0.000198	0.981573	0.000178
56404.91524791	0.08286062	0.990637	0.000177	1.060510	0.000199	0.996643	0.000178
56404.93568216	0.09225598	0.987615	0.000177	1.057124	0.000198	0.993608	0.000178
56404.95611650	0.10165137	0.991988	0.000178	1.062048	0.000199	0.998012	0.000179
56404.97655064	0.11104668	0.991908	0.000178	1.061944	0.000199	0.997936	0.000179
56404.99698488	0.12044203	0.989972	0.000177	1.059793	0.000199	0.995994	0.000178
56405.01741922	0.12983742	0.994224	0.000178	1.064542	0.000199	1.000276	0.000179
56405.03785337	0.13923273	0.993210	0.000178	1.063407	0.000199	0.999261	0.000179
56405.05828761	0.14862808	0.993790	0.000178	1.064056	0.000199	0.999850	0.000179
56405.07872195	0.15802348	0.996544	0.000178	1.067151	0.000199	1.002625	0.000179
56405.09915610	0.16741879	0.996281	0.000178	1.066837	0.000199	1.002366	0.000179
56405.11959044	0.17681418	0.998384	0.000178	1.069209	0.000199	1.004486	0.000179
56405.14002469	0.18620954	1.001524	0.000178	1.072756	0.000200	1.007650	0.000179
56405.16045883	0.19560484	0.998336	0.000178	1.069122	0.000199	1.004448	0.000179
56405.18089317	0.20500024	1.003179	0.000178	1.074551	0.000200	1.009325	0.000179
56405.20132742	0.21439559	1.005197	0.000178	1.076877	0.000200	1.011361	0.000179
56405.22176156	0.22379089	1.000624	0.000178	1.071716	0.000200	1.006765	0.000179
56405.24219591	0.23318629	1.008844	0.000179	1.080977	0.000200	1.015040	0.000180
56405.26263015	0.24258164	1.003619	0.000178	1.075096	0.000200	1.009788	0.000179
56405.28306440	0.25197700	1.005076	0.000178	1.076757	0.000200	1.011259	0.000179
56405.30349864	0.26137235	1.009899	0.000179	1.082124	0.000200	1.016116	0.000180
56405.32393289	0.27076770	1.000631	0.000178	1.071709	0.000199	1.006796	0.000179
56405.34436713	0.28016305	1.010862	0.000179	1.083215	0.000200	1.017095	0.000180
56405.36480138	0.28955841	1.005987	0.000178	1.077762	0.000200	1.012195	0.000179
56405.38523563	0.29895376	1.004037	0.000178	1.075527	0.000200	1.010238	0.000179
56405.40566987	0.30834911	1.011362	0.000179	1.083757	0.000200	1.017613	0.000180
56405.42610412	0.31774447	1.000286	0.000178	1.071326	0.000199	1.006474	0.000179
56405.44653837	0.32713982	1.006912	0.000178	1.078753	0.000200	1.013146	0.000180
56405.46697261	0.33653517	1.002842	0.000178	1.074206	0.000200	1.009055	0.000179
56405.48740686	0.34593052	0.998154	0.000178	1.068953	0.000199	1.004343	0.000179
56405.50784121	0.35532593	1.007513	0.000178	1.079496	0.000200	1.013765	0.000180
56405.52827546	0.36472128	0.996691	0.000178	1.067305	0.000199	1.002881	0.000179
56405.54870960	0.37411658	1.002627	0.000178	1.073975	0.000200	1.008859	0.000179
56405.56914395	0.38351198	1.003205	0.000178	1.074608	0.000200	1.009445	0.000179
56405.58957820	0.39290734	0.994654	0.000178	1.065020	0.000199	1.000846	0.000179
56405.61001235	0.40230265	1.002263	0.000178	1.073537	0.000200	1.008507	0.000179
56405.63044670	0.41169805	0.996145	0.000178	1.066720	0.000199	1.002356	0.000179
56405.67131510	0.43048871	0.997827	0.000178	1.068634	0.000199	1.004058	0.000179
56405.69174944	0.43988411	0.984177	0.000177	1.053284	0.000198	0.990328	0.000178
56405.71218369	0.44927946	0.981186	0.000177	1.049930	0.000198	0.987322	0.000178
56405.73261804	0.45867486	0.969611	0.000176	1.036996	0.000197	0.975680	0.000177
56405.75305219	0.46807017	0.956407	0.000175	1.022186	0.000196	0.962398	0.000176
56405.77348644	0.47746552	0.953743	0.000175	1.019198	0.000196	0.959722	0.000176
56405.79392079	0.48686092	0.942694	0.000175	1.006816	0.000196	0.948609	0.000176
56405.81435494	0.49625623	0.940818	0.000174	1.004694	0.000195	0.946725	0.000176
56405.83478919	-0.49434841	0.943925	0.000175	1.008173	0.000196	0.949857	0.000176
56405.85522354	-0.48495301	0.945913	0.000175	1.010432	0.000196	0.951862	0.000176
56405.87565770	-0.47555770	0.958204	0.000175	1.024177	0.000197	0.964234	0.000177
56405.89609205	-0.46616230	0.968288	0.000176	1.035518	0.000197	0.974387	0.000177
56405.91652630	-0.45676695	0.976469	0.000177	1.044716	0.000198	0.982624	0.000178
56405.93696045	-0.44737164	0.992203	0.000177	1.062344	0.000199	0.998462	0.000179
56405.95739480	-0.43797624	0.997629	0.000178	1.068443	0.000199	1.003928	0.000179
56405.97782905	-0.42858088	1.003008	0.000178	1.074460	0.000200	1.009345	0.000179
56405.99826330	-0.41918553	1.008783	0.000179	1.080938	0.000200	1.015162	0.000180
56406.01869756	-0.40979017	1.002769	0.000178	1.074218	0.000200	1.009115	0.000179
56406.03913181	-0.40039481	1.008961	0.000179	1.081146	0.000200	1.015351	0.000180
56406.05956596	-0.39099951	1.007008	0.000178	1.078937	0.000200	1.013390	0.000180
56406.08000032	-0.38160410	1.003947	0.000178	1.075516	0.000200	1.010315	0.000179
56406.10043457	-0.37220875	1.010879	0.000179	1.083307	0.000200	1.017296	0.000180
56406.12086882	-0.36281339	1.005779	0.000178	1.077579	0.000200	1.012168	0.000179
56406.14130307	-0.35341804	1.009140	0.000179	1.081363	0.000200	1.015556	0.000180
56406.16173733	-0.34402268	1.011430	0.000179	1.083920	0.000200	1.017865	0.000180
56406.18217168	-0.33462728	1.007299	0.000178	1.079332	0.000200	1.013713	0.000180
56406.20260584	-0.32523197	1.014112	0.000179	1.086960	0.000200	1.020574	0.000180
56406.22304009	-0.31583661	1.010175	0.000179	1.082517	0.000200	1.016617	0.000180
56406.24347444	-0.30644121	1.008913	0.000179	1.081124	0.000200	1.015352	0.000180
56406.26390860	-0.29704590	1.015078	0.000179	1.088010	0.000200	1.021561	0.000180
56406.28434295	-0.28765050	1.008528	0.000179	1.080680	0.000200	1.014975	0.000180
56406.30477721	-0.27825514	1.012904	0.000179	1.085616	0.000200	1.019384	0.000180
56406.32521136	-0.26885983	1.013362	0.000179	1.086118	0.000200	1.019849	0.000180
56406.34564572	-0.25946442	1.008065	0.000178	1.080198	0.000200	1.014523	0.000180
56406.36607998	-0.25006907	1.015613	0.000179	1.088644	0.000200	1.022125	0.000180
56406.38651413	-0.24067376	1.009914	0.000179	1.082243	0.000200	1.016394	0.000180
56406.40694849	-0.23127835	1.008088	0.000178	1.080195	0.000200	1.014561	0.000180
56406.42738274	-0.22188300	1.014291	0.000179	1.087180	0.000200	1.020809	0.000180
56406.44781690	-0.21248769	1.004743	0.000178	1.076451	0.000200	1.011205	0.000179
56406.46825126	-0.20309228	1.008886	0.000179	1.081127	0.000200	1.015379	0.000180
56406.48868551	-0.19369693	1.007388	0.000178	1.079382	0.000200	1.013877	0.000180
56406.50911987	-0.18430152	1.000867	0.000178	1.072110	0.000200	1.007319	0.000179
56406.52955403	-0.17490621	1.009122	0.000179	1.081374	0.000200	1.015632	0.000180
56406.54998828	-0.16551085	0.999717	0.000178	1.070753	0.000199	1.006171	0.000179
56406.57042264	-0.15611545	1.001000	0.000178	1.072228	0.000199	1.007467	0.000179
56406.59085680	-0.14672014	1.004499	0.000178	1.076206	0.000200	1.010994	0.000179
56406.61129106	-0.13732478	0.993199	0.000177	1.063522	0.000199	0.999626	0.000179
56406.63172541	-0.12792938	1.000774	0.000178	1.072033	0.000200	1.007255	0.000179
56406.65215967	-0.11853402	0.995029	0.000178	1.065547	0.000199	1.001477	0.000179
56406.67259393	-0.10913866	0.990998	0.000177	1.061057	0.000199	0.997425	0.000178
56406.69302819	-0.09974330	0.997912	0.000178	1.068776	0.000199	1.004389	0.000179
56406.71346235	-0.09034799	0.988228	0.000177	1.057909	0.000198	0.994647	0.000178
56406.73389671	-0.08095258	0.991978	0.000177	1.062132	0.000199	0.998426	0.000179
56406.75433097	-0.07155722	0.965284	0.000176	1.032215	0.000197	0.971563	0.000177
56406.77476513	-0.06216191	0.896778	0.000172	0.955370	0.000192	0.902616	0.000173
56406.79519949	-0.05276650	0.818250	0.000167	0.867349	0.000187	0.823580	0.000168
56406.81563374	-0.04337115	0.707948	0.000159	0.743603	0.000178	0.712564	0.000160
56406.83606790	-0.03397584	0.603279	0.000152	0.626214	0.000170	0.607215	0.000153
56406.85650226	-0.02458043	0.498528	0.000144	0.508775	0.000161	0.501783	0.000145
56406.87693653	-0.01518507	0.415485	0.000138	0.415625	0.000154	0.418200	0.000139
56406.89737089	-0.00578966	0.369852	0.000134	0.364452	0.000150	0.372270	0.000135
56406.91780505	0.00360565	0.366391	0.000134	0.360612	0.000150	0.368789	0.000134
56406.93823931	0.01300101	0.411283	0.000137	0.410911	0.000154	0.413977	0.000138
56406.95867367	0.02239641	0.492175	0.000143	0.501638	0.000161	0.495401	0.000144
56406.97910783	0.03179173	0.595002	0.000151	0.616975	0.000169	0.598905	0.000152
56406.99954209	0.04118709	0.701745	0.000159	0.736641	0.000178	0.706352	0.000160
56407.01997645	0.05058249	0.809472	0.000166	0.857492	0.000186	0.814789	0.000167
56407.04041061	0.05997780	0.892556	0.000171	0.950659	0.000192	0.898424	0.000172
56407.06084498	0.06937321	0.959865	0.000176	1.026109	0.000197	0.966180	0.000177
56407.08127924	0.07876857	0.987467	0.000177	1.057036	0.000198	0.993969	0.000178
56407.10171340	0.08816389	0.985507	0.000177	1.054833	0.000198	0.992001	0.000178
56407.12214776	0.09755929	0.992518	0.000177	1.062683	0.000199	0.999062	0.000179
56407.14258203	0.10695465	1.000088	0.000178	1.071201	0.000199	1.006687	0.000179
56407.16301629	0.11635001	1.000531	0.000178	1.071707	0.000199	1.007138	0.000179
56407.18345055	0.12574537	1.002759	0.000178	1.074186	0.000200	1.009386	0.000179
56407.20388482	0.13514074	0.991759	0.000177	1.061873	0.000199	0.998318	0.000179
56407.22431908	0.14453609	0.999744	0.000178	1.070835	0.000199	1.006361	0.000179
56407.24475334	0.15393145	0.998730	0.000178	1.069657	0.000199	1.005345	0.000179
56407.26518761	0.16332682	0.995258	0.000178	1.065780	0.000199	1.001854	0.000179
56407.28562187	0.17272218	1.005647	0.000178	1.077421	0.000200	1.012317	0.000180
56407.30605623	0.18211758	0.997062	0.000178	1.067785	0.000199	1.003680	0.000179
56407.32649040	0.19151290	1.003426	0.000178	1.074907	0.000200	1.010091	0.000179
56407.34692466	0.20090826	1.006028	0.000178	1.077848	0.000200	1.012716	0.000180
56407.36735893	0.21030362	0.999938	0.000178	1.071057	0.000199	1.006590	0.000179
56407.38779319	0.21969898	1.012014	0.000179	1.084547	0.000200	1.018751	0.000180
56407.40822756	0.22909439	1.004741	0.000178	1.076416	0.000200	1.011435	0.000179
56407.42866172	0.23848970	1.006802	0.000178	1.078714	0.000200	1.013515	0.000180
56407.44909609	0.24788511	1.011969	0.000179	1.084496	0.000200	1.018721	0.000180
56407.46953036	0.25728048	1.002951	0.000178	1.074422	0.000200	1.009648	0.000179
56407.48996452	0.26667579	1.010408	0.000179	1.082811	0.000200	1.017160	0.000180
56407.51039889	0.27607120	1.007723	0.000178	1.079758	0.000200	1.014462	0.000180
56407.53083315	0.28546656	1.005331	0.000178	1.077114	0.000200	1.012059	0.000179
56407.55126732	0.29486188	1.010191	0.000179	1.082528	0.000200	1.016956	0.000180
56407.57170169	0.30425729	1.004256	0.000178	1.075881	0.000200	1.010986	0.000179
56407.59213595	0.31365264	1.007467	0.000178	1.079482	0.000200	1.014224	0.000180
56407.61257032	0.32304805	1.008170	0.000178	1.080247	0.000200	1.014936	0.000180
56407.63300449	0.33244337	1.001919	0.000178	1.073266	0.000199	1.008648	0.000179
56407.65343876	0.34183874	1.005063	0.000178	1.076789	0.000200	1.011818	0.000179
56407.67387312	0.35123414	1.002291	0.000178	1.073671	0.000199	1.009033	0.000179
56407.69430729	0.36062946	0.998682	0.000178	1.069664	0.000199	1.005404	0.000179
56407.71474156	0.37002482	1.003687	0.000178	1.075229	0.000200	1.010448	0.000179
56407.73517593	0.37942023	0.997417	0.000178	1.068219	0.000199	1.004141	0.000179
56407.75561010	0.38881555	1.000004	0.000178	1.071153	0.000199	1.006750	0.000179
56407.77604436	0.39821091	1.001882	0.000178	1.073261	0.000199	1.008646	0.000179
56407.79647873	0.40760632	0.995482	0.000178	1.066057	0.000199	1.002207	0.000179
56407.81691300	0.41700168	1.000955	0.000178	1.072184	0.000199	1.007722	0.000179
56407.83734727	0.42639704	0.996340	0.000178	1.067010	0.000199	1.003081	0.000179
56407.85778154	0.43579241	0.989360	0.000177	1.059193	0.000198	0.996059	0.000178
56407.87821581	0.44518777	0.986471	0.000177	1.055928	0.000198	0.993155	0.000178
56407.89865008	0.45458314	0.970583	0.000176	1.038172	0.000197	0.977164	0.000177
56407.91908435	0.46397850	0.963848	0.000176	1.030613	0.000197	0.970388	0.000177
56407.93951862	0.47337386	0.955220	0.000175	1.020913	0.000196	0.961706	0.000176
56407.95995289	0.48276923	0.942975	0.000175	1.007192	0.000196	0.949383	0.000176
56407.98038716	0.49216459	0.945731	0.000175	1.010267	0.000196	0.952162	0.000176
56408.00082143	-0.49844005	0.939433	0.000174	1.003197	0.000195	0.945825	0.000176
56408.02125570	-0.48904468	0.944168	0.000175	1.008546	0.000195	0.950598	0.000176
56408.04168997	-0.47964932	0.956803	0.000175	1.022721	0.000196	0.963323	0.000177
56408.06212434	-0.47025391	0.960286	0.000176	1.026618	0.000197	0.966835	0.000177
56408.08255851	-0.46085859	0.975462	0.000176	1.043659	0.000197	0.982119	0.000178
56408.10299279	-0.45146322	0.984931	0.000177	1.054220	0.000198	0.991658	0.000178
56408.12342716	-0.44206781	0.990676	0.000177	1.060683	0.000199	0.997446	0.000179
56408.14386133	-0.43267250	1.003366	0.000178	1.074964	0.000200	1.010228	0.000179
56408.16429560	-0.42327713	1.003123	0.000178	1.074668	0.000200	1.009989	0.000179
56408.18472997	-0.41388172	1.004345	0.000178	1.076050	0.000200	1.011224	0.000179
56408.20516415	-0.40448640	1.010276	0.000179	1.082685	0.000200	1.017200	0.000180
56408.22559852	-0.39509099	1.002397	0.000178	1.073811	0.000200	1.009272	0.000179
56408.24603279	-0.38569563	1.007826	0.000178	1.079964	0.000200	1.014744	0.000180
56408.26646696	-0.37630031	1.008463	0.000178	1.080655	0.000200	1.015390	0.000180
56408.28690134	-0.36690490	1.002431	0.000178	1.073909	0.000200	1.009321	0.000179
56408.30733561	-0.35750953	1.013005	0.000179	1.085788	0.000200	1.019973	0.000180
56408.32776978	-0.34811422	1.005482	0.000178	1.077347	0.000200	1.012403	0.000180
56408.34820416	-0.33871880	1.009368	0.000179	1.081659	0.000200	1.016321	0.000180
56408.36863843	-0.32932344	1.014035	0.000179	1.086961	0.000200	1.021025	0.000180
56408.38907281	-0.31992802	1.005024	0.000178	1.076791	0.000200	1.011957	0.000180
56408.40950698	-0.31053271	1.015759	0.000179	1.088879	0.000201	1.022771	0.000180
56408.42994125	-0.30113734	1.009364	0.000179	1.081716	0.000200	1.016337	0.000180
56408.45037563	-0.29174193	1.008931	0.000179	1.081212	0.000200	1.015906	0.000180
56408.47080990	-0.28234656	1.017663	0.000179	1.090971	0.000201	1.024703	0.000180
56408.49124408	-0.27295124	1.006255	0.000178	1.078248	0.000200	1.013221	0.000180
56408.51167845	-0.26355583	1.013870	0.000179	1.086717	0.000200	1.020894	0.000180
56408.53211273	-0.25416046	1.011407	0.000179	1.083982	0.000200	1.018419	0.000180
56408.55254690	-0.24476515	1.006446	0.000178	1.078440	0.000200	1.013428	0.000180
56408.57298128	-0.23536973	1.014937	0.000179	1.087969	0.000200	1.021983	0.000180
56408.59341556	-0.22597436	1.005883	0.000178	1.077827	0.000200	1.012871	0.000180
56408.61384983	-0.21657900	1.008526	0.000178	1.080756	0.000200	1.015538	0.000180
56408.65471828	-0.19778832	1.003056	0.000178	1.074650	0.000200	1.010040	0.000179
56408.67515266	-0.18839290	1.007827	0.000178	1.080014	0.000200	1.014849	0.000180
56408.69558694	-0.17899753	1.003188	0.000178	1.074837	0.000200	1.010182	0.000179
56408.71602112	-0.16960221	1.002179	0.000178	1.073674	0.000199	1.009171	0.000179
56408.73645549	-0.16020680	1.002795	0.000178	1.074376	0.000200	1.009796	0.000179
56408.75688977	-0.15081143	0.997745	0.000178	1.068734	0.000199	1.004716	0.000179
56408.77732415	-0.14141602	0.999004	0.000178	1.070152	0.000199	1.005989	0.000179
56408.79775832	-0.13202070	0.997624	0.000178	1.068608	0.000199	1.004604	0.000179
56408.81819260	-0.12262533	0.994064	0.000177	1.064570	0.000199	1.001024	0.000179
56408.83862698	-0.11322992	0.995220	0.000178	1.065911	0.000199	1.002193	0.000179
56408.85906116	-0.10383460	0.994222	0.000177	1.064827	0.000199	1.001193	0.000179
56408.87949544	-0.09443923	0.989377	0.000177	1.059386	0.000198	0.996319	0.000178
56408.89992982	-0.08504381	0.993453	0.000177	1.063925	0.000199	1.000428	0.000179
56408.92036399	-0.07564850	0.979740	0.000177	1.048593	0.000198	0.986624	0.000178
56408.94079827	-0.06625313	0.929208	0.000174	0.991952	0.000194	0.935741	0.000175
56408.96123265	-0.05685771	0.857424	0.000169	0.911419	0.000189	0.863457	0.000170
56408.98166683	-0.04746239	0.754630	0.000162	0.796164	0.000182	0.759943	0.000163
56409.00210121	-0.03806698	0.651036	0.000155	0.679973	0.000174	0.655623	0.000156
56409.02253549	-0.02867161	0.540935	0.000147	0.556550	0.000165	0.544750	0.000148
56409.04296977	-0.01927624	0.446196	0.000140	0.450324	0.000157	0.449344	0.000141
56409.06340405	-0.00988087	0.386184	0.000135	0.382987	0.000151	0.388910	0.000136
56409.08383833	-0.00048550	0.359178	0.000133	0.352771	0.000149	0.361716	0.000134
56409.10427261	0.00890986	0.388022	0.000135	0.385073	0.000152	0.390765	0.000136
56409.12470689	0.01830523	0.455169	0.000141	0.460359	0.000158	0.458390	0.000142
56409.14514117	0.02770060	0.544898	0.000147	0.561034	0.000165	0.548756	0.000149
56409.16557545	0.03709597	0.658566	0.000156	0.688469	0.000174	0.663232	0.000157
56409.18600984	0.04649139	0.760857	0.000163	0.803216	0.000182	0.766251	0.000164
56409.20644402	0.05588671	0.856417	0.000169	0.910332	0.000189	0.862493	0.000170
56409.22687840	0.06528212	0.938704	0.000174	1.002601	0.000195	0.945368	0.000175
56409.24731268	0.07467749	0.973984	0.000176	1.042199	0.000197	0.980904	0.000178
56409.26774686	0.08407281	0.990197	0.000177	1.060358	0.000199	0.997237	0.000179
